Age,Weight (kg),Height (m),Frecuencia_Max_BPM,Promedio_BPM,BPM_Reposo,duracion_sesion_horas,calorias_quemadas,Fat_Percentage,Ingesta_Agua (litros),Workout_Frequency (days/week),Experience_Level,IMC,intensidad_sesion,duracion_minutos,Gender_Male,categoria_ejercicio_HIIT,categoria_ejercicio_Strength,categoria_ejercicio_Yoga,intensidad_ejercicio,eficiencia_metabolica,tipo_usuario,intensidad_num,Age_z,Age_mm,Weight (kg)_z,Weight (kg)_mm,Height (m)_z,Height (m)_mm,IMC_z,IMC_mm,duracion_minutos_z,duracion_minutos_mm,calorias_quemadas_z,calorias_quemadas_mm,eficiencia_metabolica_z,eficiencia_metabolica_mm,Promedio_BPM_z,Promedio_BPM_mm,BPM_Reposo_z,BPM_Reposo_mm,Ingesta_Agua (litros)_z,Ingesta_Agua (litros)_mm,age_group
34,51.0,1.62,162,158,53,1.42,1122.0,30.8,2.4,3,2,19.43,Media,85.19999999999999,False,False,False,True,Alta,0.6777670655948042,Adulto_Regular,2,-0.3846884123291099,0.3902439024390244,-1.078223704824507,0.1223581757508341,-0.8035741387509903,0.2400000000000002,-0.8298146698831383,0.1910006293266204,0.4770982990504073,0.6133333333333332,0.8033480915333474,0.6031746031746031,1.1368682823709355,0.5511245239945533,0.9927164969311836,0.7755102040816326,-1.259408934877306,0.125,-0.3777838227084202,0.409090909090909,30-44
53,84.2,1.76,165,137,69,1.67,1133.0,12.8,3.5,5,3,27.18,Larga,100.2,True,False,False,False,Alta,0.4160185882833304,Senior,2,1.1759292481335315,0.853658536585366,0.4880652504210652,0.4916573971078976,0.2931383067019685,0.52,0.3458273091497471,0.434864694776589,1.2062649316466107,0.7799999999999999,0.8440702272496425,0.611904761904762,-0.6830797771759803,0.219269703116511,-0.4719507123831993,0.3469387755102042,0.9254003250034492,0.791666666666667,1.4559668595810231,0.9090909090909092,45-59
57,122.1,1.89,165,134,58,1.13,750.0,27.4,3.6,3,1,34.18,Media,67.8,True,False,False,False,Moderada,0.3236380018330856,Senior,1,1.5044803345467197,0.951219512195122,2.2760878830658595,0.9132369299221356,1.311514148908287,0.7799999999999998,1.4076974837600953,0.6551290119572057,-0.3687349947611884,0.4199999999999999,-0.573800498144997,0.3079365079365079,-1.3254058406428608,0.1021460304825972,-0.6811888851423968,0.285714285714286,-0.57665604116457,0.3333333333333335,1.622671467061882,0.9545454545454544,45-59
21,96.7,1.72,161,151,62,1.26,1046.0,25.0,2.8,3,1,32.69,Media,75.6,True,False,True,False,Alta,0.4232480524924698,Joven_Activo,2,-1.45247944317197,0.073170731707317,1.0777824775466571,0.6307007786429366,-0.0202081062845916,0.4399999999999999,1.1816708323073208,0.6082441787287602,0.0104316541888372,0.5066666666666666,0.5219951538571265,0.5428571428571429,-0.6328130115614075,0.2284354968388304,0.5044940938263893,0.6326530612244898,-0.0304537261943812,0.5,0.2890346072150136,0.5909090909090909,18-29
19,73.0,1.79,177,125,61,0.81,506.0,27.7,1.6,3,1,22.78,Media,48.6,False,True,False,False,Moderada,0.4570466476621973,Adulto_Regular,1,-1.616754986378564,0.024390243902439,-0.0403213850834651,0.3670745272525026,0.5281481164418886,0.5800000000000001,-0.3216339434624715,0.2964128382630586,-1.3020682844843288,0.2066666666666666,-1.4770915085791798,0.1142857142857143,-0.397809972283513,0.2712866601433351,-1.3089034034199896,0.1020408163265309,-0.1670043049369284,0.4583333333333335,-1.7114206825552878,0.0454545454545455,18-29
23,114.8,1.6,182,163,60,1.47,1318.0,21.7,2.7,4,2,44.84,Media,88.2,True,False,False,False,Alta,0.3332584892416674,Joven_Activo,2,-1.2882038999653762,0.1219512195121951,1.931693022424514,0.8320355951056728,-0.9602473452442704,0.2000000000000001,3.0247740639524263,0.9905601006922592,0.6229316255696487,0.6466666666666667,1.5289425097509697,0.7587301587301588,-1.2585141911823408,0.1143432556910375,1.3414467848631797,0.8775510204081636,-0.3035548836794756,0.4166666666666669,0.1223299997341557,0.5454545454545455,18-29
59,65.5,1.52,161,162,61,1.4,1021.0,31.2,2.1,3,2,28.35,Media,84.0,False,False,False,True,Alta,0.4287393969933652,Senior,2,1.6687558777533134,1.0,-0.3941517213588202,0.2836484983314793,-1.5869401712173907,0.04,0.5233113240489056,0.4716803020767778,0.4187649684427115,0.6,0.4294448454110012,0.523015873015873,-0.5946314646375809,0.2353976353178855,1.2717007272767804,0.8571428571428572,-0.1670043049369284,0.4583333333333335,-0.8778976451509954,0.2727272727272728,45-59
21,50.3,1.52,171,154,67,1.08,832.0,32.2,2.6,3,1,21.77,Media,64.80000000000001,False,False,False,False,Moderada,0.5897797966393893,Adulto_Regular,1,-1.45247944317197,0.073170731707317,-1.1112478695435402,0.114571746384872,-1.5869401712173907,0.04,-0.4748466400848219,0.264631843926998,-0.5145683212804284,0.3866666666666668,-0.270235486441706,0.373015873015873,0.5250891383429582,0.4395708688265757,0.7137322665855869,0.6938775510204085,0.6522991675183548,0.7083333333333335,-0.0443746077467029,0.5000000000000001,18-29
46,61.0,1.71,181,153,61,1.67,1150.0,17.8,2.7,4,3,20.86,Larga,100.2,False,False,False,False,Alta,0.550193955329992,Adulto_Regular,2,0.6009648469104533,0.6829268292682928,-0.6064499231240333,0.2335928809788653,-0.0985447095312317,0.4199999999999999,-0.6128897627841673,0.2359974826935179,1.2062649316466107,0.7799999999999999,0.9070044369930076,0.6253968253968254,0.2498471357282152,0.3893824115260038,0.6439862089991877,0.6734693877551021,-0.1670043049369284,0.4583333333333335,0.1223299997341557,0.5454545454545455,45-59
35,44.6,1.62,196,157,65,0.56,440.0,32.4,2.0,2,1,16.99,Media,33.6,False,True,False,False,Moderada,0.7707615123742257,Adulto_Regular,1,-0.302550640725813,0.4146341463414634,-1.3801589251128097,0.0511679644048942,-0.8035741387509903,0.2400000000000002,-1.19995227360446,0.1142227816236626,-2.0312349170805324,0.0399999999999999,-1.7214243228769506,0.0619047619047619,1.7834625422620836,0.669026472443767,0.9229704393447844,0.7551020408163267,0.3791980100332603,0.625,-1.044602252631854,0.2272727272727273,30-44
43,58.2,1.61,179,124,54,1.04,580.0,26.4,2.6,3,2,22.45,Media,62.400000000000006,False,False,True,False,Moderada,0.4140254697047569,Adulto_Regular,1,0.3545515321005624,0.6097560975609757,-0.7385465820001658,0.2024471635150166,-0.8819107419976303,0.2200000000000002,-0.3716935374083882,0.2860289490245437,-0.6312349824958212,0.3600000000000001,-1.203142595578649,0.173015873015873,-0.6969380136279355,0.2167427504645798,-1.3786494610063886,0.0816326530612245,-1.1228583561347587,0.1666666666666669,-0.0443746077467029,0.5000000000000001,30-44
51,44.8,1.63,198,137,69,1.08,666.0,33.8,2.1,4,2,16.86,Media,64.80000000000001,False,False,False,True,Moderada,0.6095953604850401,Senior,1,1.0116537049269378,0.8048780487804879,-1.3707234494788003,0.0533926585094549,-0.725237535504352,0.2599999999999998,-1.2196727197043662,0.1101321585903084,-0.5145683212804284,0.3866666666666668,-0.884769534523978,0.2412698412698413,0.6628675786996749,0.4646938053881922,-0.4719507123831993,0.3469387755102042,0.9254003250034492,0.791666666666667,-0.8778976451509954,0.2727272727272728,45-59
27,87.5,1.63,183,135,74,1.75,1299.0,12.9,3.5,5,3,32.93,Larga,105.0,True,False,True,False,Alta,0.3756886902954319,Joven_Activo,2,-0.9596528135521885,0.2195121951219512,0.6437505983822214,0.5283648498331478,-0.725237535504352,0.2599999999999998,1.218077809722533,0.6157960981749528,1.4395982540773966,0.8333333333333334,1.4586042753319144,0.7436507936507936,-0.9634952368520222,0.1681379020444552,-0.6114428275559977,0.3061224489795919,1.608153218716185,1.0,1.4559668595810231,0.9090909090909092,18-29
53,51.8,1.74,179,127,61,1.23,773.0,21.3,3.7,3,2,17.11,Media,73.8,True,False,True,False,Moderada,0.6121715220658929,Senior,1,1.1759292481335315,0.853658536585366,-1.040481802288469,0.1312569521690766,0.1364651002086884,0.48,-1.1817487848968538,0.1179987413467589,-0.0770683417227069,0.4866666666666666,-0.4886542143745617,0.3261904761904762,0.6807797374190285,0.4679599624590869,-1.1694112882471912,0.1428571428571432,-0.1670043049369284,0.4583333333333335,1.7893760745427407,1.0,45-59
31,64.4,1.7,160,144,70,1.97,1418.0,17.3,2.7,5,3,22.28,Larga,118.2,False,False,True,False,Alta,0.5384477515819276,Adulto_Regular,2,-0.6311017271390008,0.3170731707317073,-0.4460468373458721,0.271412680756396,-0.1768813127778717,0.3999999999999999,-0.3974818130774964,0.2806796727501573,2.081264890762056,0.98,1.899143743535471,0.8380952380952381,0.1681752920639865,0.3744901211071665,0.016271690721595,0.489795918367347,1.0619509037459964,0.8333333333333335,0.1223299997341557,0.5454545454545455,30-44
48,67.1,1.61,160,151,74,0.62,421.0,33.4,1.5,2,1,25.89,Media,37.2,False,False,False,False,Moderada,0.437126469720945,Adulto_Regular,1,0.7652403901170471,0.7317073170731709,-0.3186679162867448,0.3014460511679643,-0.8819107419976303,0.2200000000000002,0.1501398055429831,0.394273127753304,-1.8562349252574435,0.08,-1.791762557296006,0.0468253968253968,-0.5363157988021156,0.2460310897940697,0.5044940938263893,0.6326530612244898,1.608153218716185,1.0,-1.8781252900361465,0.0,45-59
32,85.9,1.6,176,145,60,1.99,1587.0,14.5,3.5,5,3,33.55,Larga,119.4,True,True,False,False,Alta,0.3961686225464131,Adulto_Regular,2,-0.5489639555357039,0.3414634146341463,0.5682667933101458,0.5105672969966629,-0.9602473452442704,0.2000000000000001,1.3121291680451637,0.6353052234109502,2.139598221369752,0.9933333333333336,2.524783828631278,0.9722222222222222,-0.8210974153148506,0.1941031505095164,0.0860177483079942,0.5102040816326534,-0.3035548836794756,0.4166666666666669,1.4559668595810231,0.9090909090909092,30-44
25,65.4,1.77,160,141,58,0.89,627.0,27.6,2.6,3,1,20.88,Media,53.4,False,False,False,False,Moderada,0.562335873261871,Adulto_Regular,1,-1.1239283567587823,0.1707317073170731,-0.3988694591758247,0.282536151279199,0.3714749099486085,0.54,-0.6098558479995664,0.2366268093140339,-1.0687349620535438,0.26,-1.0291480156999333,0.2103174603174603,0.3342703965864066,0.4047764036584002,-0.1929664820376025,0.4285714285714288,-0.57665604116457,0.3333333333333335,-0.0443746077467029,0.5000000000000001,18-29
31,61.1,1.76,189,150,67,1.81,1358.0,18.6,2.7,4,3,19.72,Larga,108.6,False,False,False,True,Alta,0.6341077105256276,Adulto_Regular,2,-0.6311017271390008,0.3170731707317073,-0.6017321853070285,0.2347052280311456,0.2931383067019685,0.52,-0.7858229055064241,0.2001258653241032,1.6145982459004855,0.8733333333333334,1.6770230032647702,0.7904761904761904,0.8333029690007838,0.4957715087451411,0.4347480362399901,0.6122448979591839,0.6522991675183548,0.7083333333333335,0.1223299997341557,0.5454545454545455,30-44
40,106.5,1.65,162,162,74,1.32,1176.0,21.0,3.6,4,2,39.12,Media,79.2,True,True,False,False,Alta,0.3795624961269133,Adulto_Regular,2,0.1081382172906716,0.5365853658536586,1.540120783613121,0.739710789766407,-0.5685643290110719,0.2999999999999998,2.1570744355565408,0.8105726872246695,0.1854316460119265,0.5466666666666667,1.003256757776978,0.6460317460317461,-0.9365605036360708,0.1730492625747127,1.2717007272767804,0.8571428571428572,1.608153218716185,1.0,1.622671467061882,0.9545454545454544,30-44
57,64.0,1.52,170,129,52,1.73,1004.0,15.2,2.7,5,3,27.7,Larga,103.8,False,False,True,False,Alta,0.3491858127612807,Senior,2,1.5044803345467197,0.951219512195122,-0.4649177886138912,0.2669632925472747,-1.5869401712173907,0.04,0.4247090935493729,0.4512271869100062,1.3812649234697,0.82,0.366510635667636,0.5095238095238095,-1.1477708476831443,0.1345365311131452,-1.0299191730743928,0.183673469387755,-1.3959595136198533,0.0833333333333334,0.1223299997341557,0.5454545454545455,45-59
38,61.4,1.54,183,131,69,1.47,963.0,30.6,2.7,3,2,25.89,Media,88.2,False,True,False,False,Alta,0.4217214116237456,Adulto_Regular,2,-0.0561373259159222,0.4878048780487805,-0.5875789718560145,0.2380422691879865,-1.4302669647241106,0.08,0.1501398055429831,0.394273127753304,0.6229316255696487,0.6466666666666667,0.2147281298159905,0.4769841269841269,-0.6434278090769378,0.2264999626296564,-0.8904270579015944,0.2244897959183673,0.9254003250034492,0.791666666666667,0.1223299997341557,0.5454545454545455,30-44
33,40.5,1.63,181,147,66,1.07,786.0,31.9,1.5,4,2,15.24,Media,64.2,False,False,False,True,Moderada,0.8033458434518115,Adulto_Regular,1,-0.4668261839324069,0.3658536585365854,-1.573586175610004,0.0055617352614015,-0.725237535504352,0.2599999999999998,-1.4654198172570467,0.0591567023285085,-0.543734986584277,0.38,-0.4405280539825765,0.3365079365079365,2.010022752756522,0.710338144871628,0.2255098634807925,0.5510204081632653,0.5157485887758075,0.666666666666667,-1.8781252900361465,0.0,30-44
35,70.1,1.79,185,125,63,1.08,743.0,28.0,2.3,3,2,21.88,Media,64.80000000000001,True,False,False,False,Moderada,0.5240424763581375,Adulto_Regular,1,-0.302550640725813,0.4146341463414634,-0.1771357817766027,0.3348164627363736,0.5281481164418886,0.5800000000000001,-0.4581601087695166,0.2680931403398364,-0.5145683212804284,0.3866666666666668,-0.599714584509912,0.3023809523809524,0.068014813729747,0.3562265572530733,-1.3089034034199896,0.1020408163265309,0.1060968525481659,0.541666666666667,-0.5444884301892788,0.3636363636363636,30-44
41,94.1,1.62,172,139,50,1.13,777.0,23.4,3.1,4,2,35.86,Media,67.8,True,False,False,False,Moderada,0.3195810650069839,Adulto_Regular,1,0.1902759888939685,0.5609756097560976,0.9551212943045336,0.6017797552836484,-0.8035741387509903,0.2400000000000002,1.662546325666579,0.7079924480805537,-0.3687349947611884,0.4199999999999999,-0.4738461650231816,0.3293650793650794,-1.353613891288299,0.097002489410007,-0.3324585972104009,0.3877551020408165,-1.6690606711049476,0.0,0.7891484296575896,0.7272727272727274,30-44
43,55.5,1.82,160,124,66,1.08,663.0,20.1,2.0,3,1,16.76,Media,64.80000000000001,True,False,True,False,Moderada,0.6104702554583221,Adulto_Regular,1,0.3545515321005624,0.6097560975609757,-0.8659255030592937,0.1724137931034481,0.7631579261818087,0.6400000000000001,-1.2348422936273709,0.1069855254877281,-0.5145683212804284,0.3866666666666668,-0.895875571537513,0.2388888888888889,0.668950759871488,0.4658030309990831,-1.3786494610063886,0.0816326530612245,0.5157485887758075,0.666666666666667,-1.044602252631854,0.2272727272727273,30-44
42,53.7,1.72,183,142,74,1.37,875.0,29.8,1.6,3,1,18.15,Media,82.2,False,False,False,False,Moderada,0.5864886422285228,Adulto_Regular,1,0.2724137604972655,0.5853658536585367,-0.9508447837653788,0.1523915461624027,-0.0202081062845916,0.4399999999999999,-1.0239852160976022,0.1507237256135934,0.3312649725311672,0.5800000000000001,-0.1110489559143704,0.4071428571428571,0.5022056047107909,0.4353982162529357,-0.1232204244512033,0.4489795918367347,1.608153218716185,1.0,-1.7114206825552878,0.0454545454545455,30-44
58,66.1,1.75,169,128,57,0.63,363.0,25.2,1.8,2,1,21.58,Media,37.8,False,False,False,False,Moderada,0.4450034570516499,Senior,1,1.5866181061500164,0.9756097560975612,-0.3658452944567921,0.2903225806451611,0.2148017034553284,0.5,-0.5036688305385316,0.2586532410320956,-1.8270682599535957,0.0866666666666666,-2.006479272891017,0.0007936507936507,-0.4815467779663885,0.2560178383189869,-1.099665230660792,0.1632653061224491,-0.7132066199071172,0.2916666666666669,-1.378011467593571,0.1363636363636363,45-59
46,103.9,1.77,194,148,54,1.18,864.0,20.9,2.9,2,1,33.16,Media,70.8,True,False,False,True,Moderada,0.36801537486455,Adulto_Regular,1,0.6009648469104533,0.6829268292682928,1.417459600370998,0.710789766407119,0.3714749099486085,0.54,1.252967829745444,0.6230333543108872,-0.2229016682419476,0.4533333333333332,-0.1517710916306656,0.3984126984126984,-1.0168481184892548,0.1584093766141971,0.2952559210671918,0.5714285714285716,-1.1228583561347587,0.1666666666666669,0.4557392146958722,0.6363636363636364,45-59
32,61.7,1.58,183,135,54,1.87,1262.0,16.6,2.7,5,3,24.72,Larga,112.2,False,True,False,False,Alta,0.4550069512947868,Adulto_Regular,2,-0.5489639555357039,0.3414634146341463,-0.5734257584050001,0.2413793103448275,-1.1169205517375504,0.1600000000000001,-0.0273442093561753,0.3574575204531151,1.7895982377235744,0.9133333333333334,1.321629818831649,0.7142857142857143,-0.411992066040323,0.268700654373196,-0.6114428275559977,0.3061224489795919,-1.1228583561347587,0.1666666666666669,0.1223299997341557,0.5454545454545455,30-44
18,52.3,1.74,187,165,58,1.2,990.0,29.4,2.2,2,1,17.27,Media,72.0,False,False,False,False,Alta,0.7961783439490446,Joven_Activo,2,-1.698892757981861,0.0,-1.016893113203445,0.1368186874304782,0.1364651002086884,0.48,-1.1574774666200458,0.1230333543108873,-0.1645683376342512,0.4666666666666667,0.3146824629378059,0.4984126984126984,1.9601868303249992,0.7012509123953768,1.480938900035978,0.9183673469387754,-0.57665604116457,0.3333333333333335,-0.7111930376701368,0.3181818181818182,18-29
42,59.5,1.74,195,141,52,1.78,1129.0,16.4,2.7,5,3,19.65,Larga,106.8,False,False,False,True,Alta,0.5379725724523735,Adulto_Regular,2,0.2724137604972655,0.5853658536585367,-0.6772159903791044,0.2169076751946607,0.1364651002086884,0.48,-0.7964416072525276,0.197923222152297,1.5270982499889407,0.8533333333333334,0.8292621778982625,0.6087301587301588,0.1648713517941065,0.3738876706687041,-0.1929664820376025,0.4285714285714288,-1.3959595136198533,0.0833333333333334,0.1223299997341557,0.5454545454545455,30-44
24,72.9,1.76,175,127,68,0.86,546.0,30.8,1.5,3,1,23.53,Media,51.6,False,False,False,True,Moderada,0.4496980598740845,Adulto_Regular,1,-1.2060661283620793,0.1463414634146342,-0.0450391229004696,0.3659621802002224,0.2931383067019685,0.52,-0.2078621390399342,0.3200125865324103,-1.156234957965088,0.24,-1.329011015065379,0.146031746031746,-0.4489050091018984,0.2619698369504009,-1.1694112882471912,0.1428571428571432,0.788849746260902,0.75,-1.8781252900361465,0.0,18-29
26,76.7,1.63,199,139,72,1.08,751.0,25.6,1.7,2,1,28.87,Media,64.80000000000001,False,False,True,False,Moderada,0.4014376921662453,Adulto_Regular,1,-1.0417905851554854,0.1951219512195122,0.1342349141457101,0.4082313681868742,-0.725237535504352,0.2599999999999998,0.6021931084485314,0.4880427942101951,-0.5145683212804284,0.3866666666666668,-0.570098485807152,0.3087301587301587,-0.7844613548925389,0.2007834803163737,-0.3324585972104009,0.3877551020408165,1.3350520612310908,0.916666666666667,-1.5447160750744295,0.0909090909090909,18-29
41,72.1,1.83,175,133,58,1.13,744.0,21.4,2.8,3,2,21.53,Media,67.8,True,False,False,True,Moderada,0.5096819009490771,Adulto_Regular,1,0.1902759888939685,0.5609756097560976,-0.082781025436508,0.3570634037819798,0.8414945294284487,0.6600000000000001,-0.5112536175000337,0.2570799244808056,-0.3687349947611884,0.4199999999999999,-0.596012572172067,0.3031746031746032,-0.0318348649317878,0.3380196655491403,-0.750934942728796,0.2653061224489796,-0.57665604116457,0.3333333333333335,0.2890346072150136,0.5909090909090909,30-44
18,54.8,1.68,176,158,71,1.27,1003.0,32.0,2.2,4,2,19.42,Media,76.2,False,False,True,False,Alta,0.6777924644074486,Joven_Activo,2,-1.698892757981861,0.0,-0.8989496677783271,0.164627363737486,-0.3335545192711518,0.3599999999999999,-0.8313316272754385,0.1906859660163625,0.0395983194926858,0.5133333333333333,0.362808623329791,0.5087301587301587,1.1370448813726253,0.5511567255894095,0.9927164969311836,0.7755102040816326,1.1985014824885436,0.875,-0.7111930376701368,0.3181818181818182,18-29
25,105.0,1.88,174,156,67,1.34,1150.0,21.4,2.3,3,2,29.71,Media,80.4,True,False,False,False,Alta,0.4814366404262765,Joven_Activo,2,-1.1239283567587823,0.1707317073170731,1.46935471635805,0.7230255839822024,1.2331775456616472,0.7599999999999998,0.7296175294017732,0.514474512271869,0.243764976619623,0.56,0.9070044369930076,0.6253968253968254,-0.2282253372197986,0.3022092342231401,0.8532243817583852,0.7346938775510203,0.6522991675183548,0.7083333333333335,-0.5444884301892788,0.3636363636363636,18-29
41,55.0,1.55,175,169,65,1.45,1103.0,31.4,2.0,4,2,22.89,Media,87.0,False,False,True,False,Alta,0.5538733472931512,Adulto_Regular,2,0.1902759888939685,0.5609756097560976,-0.8895141921443174,0.1668520578420467,-1.3519303614774705,0.1,-0.3049474121471661,0.2998741346758968,0.5645982949619522,0.6333333333333333,0.7330098571142922,0.5880952380952381,0.275430101224116,0.394047286651223,1.7599231303815748,1.0,0.3791980100332603,0.625,-1.044602252631854,0.2272727272727273,30-44
